pub_year,A -- General Works,B -- Philosophy / Psychology / Religion,C -- Auxiliary Sciences of History,D -- World History,E -- American History,F -- Local History (Americas),G -- Geography / Anthropology,H -- Social Sciences,J -- Political Science,K -- Law,L -- Education,M -- Music,N -- Fine Arts,P -- Language & Literature,Q -- Science,R -- Medicine,S -- Agriculture,T -- Technology,U -- Military Science,V -- Naval Science,Z -- Bibliography / Library Science
1400,0,18,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0
1401,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1402,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1403,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1454,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1455,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1457,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1465,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
1467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1470,0,8,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0
1471,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1472,1,7,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0
1473,0,7,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0
1474,0,10,0,1,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0
1475,0,18,0,0,0,0,0,0,0,11,0,0,0,8,0,1,0,0,0,0,0
1476,0,13,0,0,0,0,0,0,0,10,0,0,0,2,1,0,0,0,0,0,0
1477,0,21,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0
1478,0,12,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0
1479,0,3,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0
1480,0,12,0,2,0,0,0,0,0,6,1,0,0,1,1,1,0,1,0,0,0
1481,0,19,0,3,0,0,0,0,0,10,0,0,0,5,1,1,0,0,0,0,0
1482,0,13,0,0,0,0,0,0,0,9,1,0,0,4,1,0,0,0,0,0,0
1483,2,14,0,0,0,0,0,0,0,15,2,0,0,3,0,0,0,0,0,0,0
1484,0,8,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0
1485,0,18,2,2,0,0,0,0,0,9,2,0,0,4,3,0,0,0,1,0,0
1486,0,9,0,2,0,0,0,0,0,8,3,0,0,6,0,1,0,0,0,0,0
1487,0,13,0,1,0,0,0,0,0,7,1,0,0,4,0,0,0,1,0,0,0
1488,1,7,0,1,0,0,0,0,0,13,0,1,0,9,0,0,0,0,0,0,0
1489,0,13,0,2,0,0,0,0,0,10,0,0,0,5,1,0,0,0,0,0,0
1490,0,12,0,3,0,0,0,0,0,17,2,3,0,8,1,1,0,1,0,0,0
1491,2,11,0,1,0,0,0,0,0,7,1,2,0,6,0,0,0,0,0,0,0
1492,0,13,0,2,0,0,1,0,1,7,0,0,0,2,0,0,0,0,0,0,0
1493,1,19,0,2,0,0,0,0,0,20,2,2,0,6,0,0,0,0,0,0,0
1494,0,16,0,1,0,0,0,0,0,11,2,0,0,6,0,0,0,1,0,0,0
1495,0,26,0,1,0,0,1,0,0,11,2,0,0,6,1,0,0,0,0,0,0
1496,0,15,0,0,0,0,0,0,0,6,1,1,0,4,1,1,0,0,0,0,0
1497,0,22,0,0,0,0,0,0,0,9,0,0,0,7,0,7,0,0,0,0,0
1498,0,11,0,1,0,0,0,0,0,11,1,1,0,8,0,3,0,0,0,0,0
1499,0,19,0,0,0,0,1,0,0,16,2,0,0,10,0,0,0,1,0,1,0
1500,0,24,1,2,0,0,2,1,0,14,3,0,0,8,0,4,0,4,0,0,0
1501,0,10,0,0,0,0,0,0,0,5,2,1,1,8,1,1,0,0,0,0,0
1502,0,6,0,0,0,0,0,0,0,7,0,4,0,5,3,0,0,0,0,0,0
1503,0,3,0,3,1,0,0,0,0,8,1,1,0,8,0,0,0,1,0,0,0
1504,1,3,0,1,1,0,0,0,0,6,2,2,0,1,0,0,0,1,0,0,0
1505,0,6,0,1,0,0,2,0,0,6,3,1,0,3,0,0,0,4,0,0,0
1506,1,4,0,1,0,0,0,0,0,3,2,3,0,3,1,0,0,0,0,0,0
1507,0,3,0,0,3,0,0,0,0,3,0,1,0,4,0,0,0,1,0,0,0
1508,0,4,0,1,1,0,1,0,0,9,1,0,0,5,0,0,0,1,0,0,0
1509,1,4,0,1,0,0,0,0,0,7,0,1,1,8,1,0,0,1,0,0,0
1510,0,6,0,2,0,0,0,0,0,10,1,1,0,3,0,1,0,2,0,0,0
1511,0,2,0,1,0,0,0,0,0,7,5,1,0,4,1,0,0,1,0,0,0
1512,2,3,0,3,0,0,0,0,0,8,0,2,0,3,0,1,0,0,1,0,0
1513,0,5,0,1,0,0,1,1,1,5,1,2,0,4,0,0,0,0,0,0,0
1514,0,5,0,0,0,0,1,0,0,13,1,2,0,6,0,3,0,1,0,0,0
1515,0,8,0,0,0,0,1,0,0,3,4,5,0,2,0,1,0,1,0,0,0
1516,0,10,0,0,0,0,1,1,0,7,2,2,0,8,0,0,0,1,0,0,0
1517,0,3,0,0,0,0,0,1,0,11,0,1,1,5,2,2,0,4,0,0,0
1518,0,8,1,2,0,0,0,0,0,13,0,1,0,10,1,1,0,0,0,0,1
1519,0,14,0,4,0,0,0,1,0,8,2,0,0,6,1,0,0,0,0,0,0
1520,0,39,2,1,0,0,2,0,1,12,4,0,0,1,1,0,0,0,0,0,0
1521,0,27,1,1,1,0,0,0,0,8,1,6,1,7,0,1,0,1,0,0,0
1522,0,26,0,0,1,0,0,1,2,12,1,14,0,7,0,0,0,0,0,0,1
1523,0,38,0,1,0,0,1,0,0,8,1,1,0,4,0,0,0,0,0,0,1
1524,0,17,0,3,0,1,1,2,0,10,1,2,0,3,0,0,0,2,0,0,0
1525,0,14,0,5,0,0,1,0,0,14,0,3,0,1,1,1,0,1,0,0,0
1526,0,10,0,3,0,0,1,0,0,13,2,1,0,0,0,0,0,0,0,0,1
1527,1,12,1,5,0,0,0,0,0,11,0,1,0,5,0,3,0,0,0,0,0
1528,0,15,0,3,0,0,0,0,0,6,0,0,0,3,0,2,0,1,0,0,0
1529,0,5,0,3,0,0,0,2,0,6,2,7,1,5,0,0,0,1,0,0,0
1530,0,8,0,2,1,0,0,1,1,15,1,0,1,6,1,1,0,4,0,0,0
1531,0,11,0,2,0,0,0,2,0,10,1,3,0,7,1,1,0,0,0,0,0
1532,2,12,0,1,1,1,0,0,0,9,0,3,0,5,2,0,0,2,0,0,0
1533,0,13,0,4,1,0,2,0,0,17,1,3,0,7,4,2,0,1,0,0,0
1534,0,10,0,2,1,0,2,0,0,14,1,2,0,10,1,2,0,2,0,0,0
1535,0,6,0,7,0,1,2,0,0,18,1,6,0,4,3,1,0,0,0,0,1
1536,1,11,1,3,0,0,3,0,0,23,0,3,0,11,0,0,1,2,0,0,0
1537,0,11,0,4,0,0,2,0,0,16,0,8,1,9,1,2,0,1,0,1,0
1538,0,17,0,1,0,0,1,0,0,23,1,4,1,11,0,0,1,1,0,0,0
1539,0,20,0,2,0,0,0,0,0,18,4,1,0,9,2,3,0,0,0,0,0
1540,0,7,0,0,0,0,1,1,0,19,1,6,3,13,1,1,0,2,0,0,0
1541,0,11,1,2,0,0,1,1,4,32,0,6,0,10,0,2,0,2,0,0,0
1542,0,15,0,1,0,0,1,0,0,30,1,4,0,12,2,4,0,0,0,0,0
1543,0,10,0,1,0,0,1,0,1,23,1,1,1,8,4,0,0,0,1,0,0
1544,2,9,0,6,0,0,1,1,1,26,1,1,0,5,2,1,0,1,0,0,0
1545,0,13,0,1,0,0,1,1,1,27,0,2,4,7,4,3,0,2,0,0,2
1546,0,33,1,3,0,0,1,0,0,35,1,4,0,10,1,0,0,0,1,0,0
1547,0,12,0,2,0,0,0,0,1,17,1,1,1,9,2,1,0,1,0,0,0
1548,0,8,0,4,0,0,2,1,0,28,4,6,0,18,3,0,1,0,1,0,2
1549,0,13,0,7,0,0,1,0,1,21,1,1,0,10,1,3,0,1,0,1,1
1550,0,20,0,5,0,1,1,6,1,30,4,9,2,8,2,3,0,2,0,0,2
1551,0,13,0,2,0,0,2,3,2,40,3,6,1,20,4,2,0,0,0,0,0
1552,1,12,1,5,0,8,1,1,0,24,3,9,2,8,0,3,0,0,0,0,0
1553,1,7,3,3,1,2,0,1,0,17,4,2,1,9,4,5,0,0,0,0,0
1554,0,8,0,4,0,1,2,1,1,21,1,1,1,17,2,1,0,0,0,1,0
1555,0,11,0,4,2,1,0,2,0,25,2,2,1,10,0,1,0,0,0,0,1
1556,0,10,1,4,1,1,4,1,1,29,2,5,3,13,2,1,0,0,0,0,0
1557,0,10,1,2,1,0,1,0,1,34,1,1,1,10,4,2,0,0,0,0,1
1558,0,10,0,2,1,0,1,0,2,22,1,0,1,11,1,2,0,1,0,0,0
1559,0,18,1,4,0,0,1,0,1,22,1,0,2,9,1,1,0,0,0,0,0
1560,0,13,0,2,1,0,0,1,0,30,1,3,3,6,1,1,0,2,0,0,0
1561,1,11,0,6,0,0,1,0,3,15,2,1,2,5,2,0,0,1,0,0,1
1562,0,5,0,7,0,0,1,0,0,21,4,5,0,4,2,3,0,1,0,0,0
1563,0,8,0,4,0,0,0,0,2,16,1,3,0,11,1,0,1,1,0,0,1
1564,1,11,0,3,1,0,3,2,1,25,8,3,0,14,3,3,1,1,0,0,1
1565,0,15,2,5,0,0,1,0,0,18,3,4,2,9,2,3,1,2,0,0,0
1566,0,10,1,11,0,0,1,1,1,31,3,2,0,9,4,3,0,0,0,0,0
1567,0,12,0,3,0,0,0,0,0,38,1,3,0,8,2,0,0,0,0,0,0
1568,0,7,0,4,1,0,0,0,1,21,4,0,0,6,1,3,0,0,1,0,0
1569,0,6,0,2,1,1,0,2,0,28,3,0,0,5,1,2,0,1,0,0,0
1570,0,9,0,2,0,0,2,0,0,45,7,2,2,8,2,1,1,0,0,0,3
1571,0,14,0,5,1,1,0,0,0,30,4,3,0,7,2,2,0,2,0,0,2
1572,0,8,3,3,1,0,1,1,1,55,8,4,0,10,0,2,1,0,3,0,0
1573,1,10,1,8,0,0,0,0,0,61,7,32,1,8,3,0,0,1,1,0,0
1574,0,13,1,8,1,0,2,2,1,52,6,3,1,10,1,1,0,0,1,1,3
1575,0,8,1,4,0,0,1,0,0,45,6,2,0,14,1,4,0,0,1,1,1
1576,0,12,0,3,0,0,1,1,1,45,3,3,3,7,1,3,1,1,0,0,0
1577,0,5,2,5,2,1,1,1,0,30,9,1,0,7,2,2,0,0,0,1,0
1578,0,13,3,5,1,2,2,0,2,40,3,0,0,10,2,1,0,2,1,0,0
1579,0,7,0,3,2,0,1,0,0,33,5,7,0,8,2,1,1,2,3,1,0
1580,3,10,0,3,0,0,2,0,0,53,1,1,0,7,1,0,0,2,1,0,0
1581,1,11,0,7,0,1,2,2,2,39,5,2,0,7,3,2,0,3,1,0,1
1582,0,11,1,4,0,2,2,0,4,35,4,1,0,9,3,0,0,0,0,0,0
1583,0,11,3,7,0,2,1,1,2,32,2,1,0,8,2,1,0,2,0,0,2
1584,0,15,0,10,0,0,2,1,2,36,9,2,1,6,0,0,0,0,1,1,1
1585,1,16,1,5,1,0,0,0,1,33,8,1,0,18,1,3,0,0,0,0,1
1586,0,17,1,10,2,1,0,2,0,34,2,1,2,11,0,4,0,2,0,0,1
1587,1,9,0,7,3,0,1,2,2,20,6,2,0,17,2,1,0,0,1,2,2
1588,1,16,0,13,2,1,2,0,2,34,1,3,0,11,2,1,1,2,3,0,0
1589,0,6,1,11,4,0,3,0,3,23,4,0,0,13,4,0,0,0,0,1,0
1590,1,15,0,9,1,1,3,0,0,44,1,0,1,10,4,1,0,0,3,0,0
1591,3,13,2,4,0,1,2,2,0,34,3,1,1,6,4,3,0,0,0,0,2
1592,2,12,3,6,0,0,0,1,1,33,4,0,0,6,4,2,2,0,0,0,0
1593,0,16,0,3,0,0,1,0,1,31,3,0,0,10,2,1,1,2,0,0,0
1594,0,6,1,6,0,0,4,0,4,30,3,3,1,3,3,0,0,2,0,0,0
1595,0,14,0,9,0,1,3,2,1,31,3,1,0,7,0,1,1,0,1,0,1
1596,0,4,2,7,4,2,3,0,3,30,1,2,0,7,2,2,0,1,0,1,0
1597,0,20,2,7,0,1,3,0,1,39,5,3,0,7,3,3,0,1,1,0,0
1598,0,14,2,7,0,1,4,1,1,36,1,4,1,12,0,3,1,3,1,0,0
1599,0,18,1,4,2,2,10,0,4,34,6,1,0,10,3,0,0,0,1,1,0
1600,0,19,0,10,1,0,3,3,2,50,7,11,0,13,4,4,1,5,0,0,1
1601,0,11,0,6,0,1,3,1,3,31,2,0,0,9,4,4,2,2,0,0,0
1602,0,11,2,7,0,0,2,2,3,26,4,0,0,9,3,1,0,0,1,0,2
1603,0,17,1,8,0,0,3,1,4,24,2,1,0,6,4,0,0,0,0,0,0
1604,1,15,0,8,0,0,3,2,0,29,1,3,0,7,1,2,0,0,2,0,1
1605,0,22,0,21,2,0,1,0,1,27,4,4,3,16,3,0,1,1,0,0,1
1606,0,22,0,4,0,0,3,1,2,34,0,0,0,6,2,5,0,1,0,1,4
1607,0,10,0,2,2,1,1,0,1,32,3,2,2,13,4,1,0,1,1,1,1
1608,1,15,2,7,0,0,0,0,2,23,2,2,5,9,1,1,2,1,1,0,1
1609,0,17,1,12,1,6,2,2,4,29,6,1,1,13,2,0,1,0,1,1,1
1610,1,13,2,7,0,5,3,3,2,28,2,1,0,8,2,1,0,3,0,1,1
1611,0,16,2,11,0,2,2,1,0,15,3,1,3,16,5,1,3,2,1,0,0
1612,1,15,2,9,1,2,1,7,2,37,3,3,3,19,4,1,0,0,0,0,0
1613,1,15,1,3,0,5,4,0,1,25,3,2,1,7,8,2,1,0,0,0,1
1614,0,13,2,8,1,1,1,1,0,26,2,2,0,5,4,1,1,1,1,0,0
1615,1,20,1,15,0,3,0,2,3,40,5,2,0,7,3,0,1,1,3,0,1
1616,0,14,0,6,1,2,1,1,2,31,1,1,0,10,0,1,1,1,1,0,0
1617,0,14,0,10,0,1,5,0,2,22,2,6,0,11,4,2,0,2,0,0,1
1618,0,14,0,10,2,0,3,0,1,31,2,2,0,13,5,1,1,0,0,0,2
1619,2,9,0,9,0,1,4,1,2,28,0,2,3,11,4,1,0,0,0,0,0
1620,3,20,1,8,0,7,3,1,2,26,1,4,1,9,0,2,0,1,2,0,2
1621,0,15,2,10,1,2,2,4,2,19,4,8,0,13,2,0,0,1,0,0,3
1622,1,13,3,6,2,7,0,3,0,25,4,4,1,13,2,1,0,1,1,0,1
1623,0,19,1,15,0,1,3,3,0,27,1,2,0,11,1,1,0,0,0,0,0
1624,0,20,0,17,1,3,3,3,2,15,2,2,2,10,4,4,0,0,1,0,1
1625,1,9,1,8,2,6,5,2,1,15,1,2,1,7,2,0,0,0,0,0,1
1626,1,13,0,4,1,4,3,2,3,15,3,1,1,8,2,3,0,0,1,0,1
1627,0,17,1,10,1,1,2,4,0,8,4,0,1,12,4,4,0,4,2,0,1
1628,0,16,0,15,1,0,3,0,3,22,1,17,0,7,1,3,0,0,1,0,0
1629,0,14,0,15,0,0,0,1,1,22,1,2,0,14,3,0,3,2,0,0,0
1630,0,17,0,15,0,4,1,3,0,22,2,4,0,17,3,1,2,0,1,0,0
1631,1,31,4,11,0,1,3,1,1,17,1,4,1,17,5,0,0,1,1,0,0
1632,0,18,0,13,0,4,1,1,1,14,1,1,1,26,4,0,0,1,0,0,1
1633,0,33,0,19,1,1,4,0,2,23,3,1,1,29,4,4,1,1,2,0,3
1634,0,25,0,8,0,1,2,1,2,11,2,1,1,14,6,2,1,0,0,0,0
1635,2,24,2,6,0,2,4,1,0,17,1,2,1,22,9,0,1,0,0,0,0
1636,2,20,0,9,0,2,3,0,1,21,2,1,1,16,6,1,1,0,0,1,0
1637,0,12,0,7,0,1,0,0,0,15,0,3,0,11,1,2,1,0,2,1,2
1638,0,14,1,6,1,0,1,3,0,17,0,2,4,29,6,2,0,1,1,0,0
1639,1,16,1,4,1,1,3,1,0,13,1,4,3,27,3,1,2,0,3,0,1
1640,3,25,0,20,0,0,0,2,5,35,0,5,1,27,4,4,0,0,0,0,2
1641,18,13,1,44,2,3,3,6,8,35,3,0,0,11,0,1,0,3,1,0,1
1642,49,17,2,34,1,1,2,1,6,29,2,10,2,8,0,1,0,2,3,2,0
1643,29,18,0,25,2,0,0,0,3,24,1,4,1,3,2,0,0,2,3,0,3
1644,12,19,1,17,1,1,0,3,3,14,2,82,1,12,4,3,0,1,0,0,2
