pub_year,A -- General Works,B -- Philosophy / Psychology / Religion,C -- Auxiliary Sciences of History,D -- World History,E -- American History,F -- Local History (Americas),G -- Geography / Anthropology,H -- Social Sciences,J -- Political Science,K -- Law,L -- Education,M -- Music,N -- Fine Arts,P -- Language & Literature,Q -- Science,R -- Medicine,S -- Agriculture,T -- Technology,U -- Military Science,V -- Naval Science,Z -- Bibliography / Library Science
1400,0,18,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0
1401,0,19,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,1,0,0
1402,0,20,0,0,0,0,0,1,0,2,2,5,0,0,0,0,0,0,1,0,0
1403,0,21,0,0,0,0,0,1,0,2,2,6,0,0,0,0,0,0,1,0,0
1405,0,21,0,0,0,0,0,1,0,3,2,6,0,0,0,0,0,0,1,0,0
1406,0,21,0,0,0,0,0,1,0,3,2,7,0,0,0,0,0,0,1,0,0
1408,0,21,0,0,0,0,0,1,0,3,2,8,0,0,0,0,0,0,1,0,0
1410,0,22,0,0,0,0,0,1,0,3,2,8,0,0,0,1,0,0,1,0,0
1414,0,22,1,0,0,0,0,1,0,3,2,8,0,0,0,1,0,0,1,0,0
1417,0,22,1,0,0,0,0,1,0,3,2,8,0,0,1,1,0,0,1,0,0
1418,0,23,1,0,0,0,0,1,0,3,2,8,0,0,1,1,0,0,1,0,0
1420,0,24,1,0,0,0,0,1,0,3,2,9,0,0,1,1,0,0,1,0,0
1430,0,24,1,0,0,0,0,1,0,4,2,9,0,0,1,1,0,0,1,0,0
1431,0,24,1,0,0,0,0,1,0,4,2,9,0,0,1,2,0,0,1,0,0
1440,0,24,1,0,0,0,0,1,0,4,2,10,0,0,1,2,0,0,1,0,0
1450,0,24,1,0,0,0,0,1,0,4,2,10,0,1,1,2,0,0,1,0,0
1451,0,25,1,0,0,0,0,1,0,4,2,10,0,1,1,2,0,0,1,0,0
1453,0,25,1,0,0,0,0,1,0,5,2,10,0,1,1,2,0,0,1,0,0
1454,0,26,1,1,0,0,0,1,0,5,2,11,0,1,1,2,0,0,1,0,0
1455,0,28,1,1,0,0,0,1,0,5,2,11,0,1,1,2,0,0,1,0,0
1456,0,28,1,1,0,0,0,1,0,5,2,12,0,1,1,2,0,0,1,0,0
1457,0,28,1,1,0,0,0,1,0,5,2,14,0,1,1,2,0,0,1,0,0
1460,0,28,1,1,0,0,0,1,0,6,2,14,0,1,1,2,0,0,1,0,0
1463,0,28,1,1,0,0,0,1,0,7,2,14,0,1,1,2,0,0,1,0,0
1465,0,28,1,1,0,0,0,1,0,8,2,19,0,1,1,2,0,0,1,0,0
1467,0,28,1,1,0,0,0,1,0,9,2,19,0,1,1,2,0,0,1,0,0
1470,0,36,1,1,0,0,0,1,0,10,4,19,0,3,1,2,0,0,1,0,0
1471,0,40,1,1,0,0,0,1,0,15,4,19,0,3,1,2,0,0,1,0,0
1472,1,47,1,1,0,0,0,1,0,19,4,19,0,6,2,2,0,0,1,0,0
1473,1,54,1,1,0,0,0,1,0,27,4,20,0,7,2,2,0,0,1,0,0
1474,1,64,1,2,0,0,0,1,0,36,4,20,0,10,2,2,0,0,1,0,0
1475,1,82,1,2,0,0,0,1,0,47,4,20,0,18,2,3,0,0,1,0,0
1476,1,95,1,2,0,0,0,1,0,57,4,20,0,20,3,3,0,0,1,0,0
1477,1,116,1,2,0,0,0,1,0,71,4,20,0,20,4,3,0,0,1,0,0
1478,1,128,2,2,0,0,0,1,0,80,4,20,0,21,4,3,0,0,1,0,0
1479,1,131,2,2,0,0,0,1,0,88,4,20,0,23,4,3,0,0,1,0,0
1480,1,143,2,4,0,0,0,1,0,94,5,20,0,24,5,4,0,1,1,0,0
1481,1,162,2,7,0,0,0,1,0,104,5,20,0,29,6,5,0,1,1,0,0
1482,1,175,2,7,0,0,0,1,0,113,6,20,0,33,7,5,0,1,1,0,0
1483,3,189,2,7,0,0,0,1,0,128,8,20,0,36,7,5,0,1,1,0,0
1484,3,197,2,7,0,0,0,1,0,138,8,20,0,36,9,5,0,1,1,0,0
1485,3,215,4,9,0,0,0,1,0,147,10,20,0,40,12,5,0,1,2,0,0
1486,3,224,4,11,0,0,0,1,0,155,13,20,0,46,12,6,0,1,2,0,0
1487,3,237,4,12,0,0,0,1,0,162,14,20,0,50,12,6,0,2,2,0,0
1488,4,244,4,13,0,0,0,1,0,175,14,21,0,59,12,6,0,2,2,0,0
1489,4,257,4,15,0,0,0,1,0,185,14,21,0,64,13,6,0,2,2,0,0
1490,4,269,4,18,0,0,0,1,0,202,16,24,0,72,14,7,0,3,2,0,0
1491,6,280,4,19,0,0,0,1,0,209,17,26,0,78,14,7,0,3,2,0,0
1492,6,293,4,21,0,0,1,1,1,216,17,26,0,80,14,7,0,3,2,0,0
1493,7,312,4,23,0,0,1,1,1,236,19,28,0,86,14,7,0,3,2,0,0
1494,7,328,4,24,0,0,1,1,1,247,21,28,0,92,14,7,0,4,2,0,0
1495,7,354,4,25,0,0,2,1,1,258,23,28,0,98,15,7,0,4,2,0,0
1496,7,369,4,25,0,0,2,1,1,264,24,29,0,102,16,8,0,4,2,0,0
1497,7,391,4,25,0,0,2,1,1,273,24,29,0,109,16,15,0,4,2,0,0
1498,7,402,4,26,0,0,2,1,1,284,25,30,0,117,16,18,0,4,2,0,0
1499,7,421,4,26,0,0,3,1,1,300,27,30,0,127,16,18,0,5,2,1,0
1500,7,445,5,28,0,0,5,2,1,314,30,30,0,135,16,22,0,9,2,1,0
1501,7,455,5,28,0,0,5,2,1,319,32,31,1,143,17,23,0,9,2,1,0
1502,7,461,5,28,0,0,5,2,1,326,32,35,1,148,20,23,0,9,2,1,0
1503,7,464,5,31,1,0,5,2,1,334,33,36,1,156,20,23,0,10,2,1,0
1504,8,467,5,32,2,0,5,2,1,340,35,38,1,157,20,23,0,11,2,1,0
1505,8,473,5,33,2,0,7,2,1,346,38,39,1,160,20,23,0,15,2,1,0
1506,9,477,5,34,2,0,7,2,1,349,40,42,1,163,21,23,0,15,2,1,0
1507,9,480,5,34,5,0,7,2,1,352,40,43,1,167,21,23,0,16,2,1,0
1508,9,484,5,35,6,0,8,2,1,361,41,43,1,172,21,23,0,17,2,1,0
1509,10,488,5,36,6,0,8,2,1,368,41,44,2,180,22,23,0,18,2,1,0
1510,10,494,5,38,6,0,8,2,1,378,42,45,2,183,22,24,0,20,2,1,0
1511,10,496,5,39,6,0,8,2,1,385,47,46,2,187,23,24,0,21,2,1,0
1512,12,499,5,42,6,0,8,2,1,393,47,48,2,190,23,25,0,21,3,1,0
1513,12,504,5,43,6,0,9,3,2,398,48,50,2,194,23,25,0,21,3,1,0
1514,12,509,5,43,6,0,10,3,2,411,49,52,2,200,23,28,0,22,3,1,0
1515,12,517,5,43,6,0,11,3,2,414,53,57,2,202,23,29,0,23,3,1,0
1516,12,527,5,43,6,0,12,4,2,421,55,59,2,210,23,29,0,24,3,1,0
1517,12,530,5,43,6,0,12,5,2,432,55,60,3,215,25,31,0,28,3,1,0
1518,12,538,6,45,6,0,12,5,2,445,55,61,3,225,26,32,0,28,3,1,1
1519,12,552,6,49,6,0,12,6,2,453,57,61,3,231,27,32,0,28,3,1,1
1520,12,591,8,50,6,0,14,6,3,465,61,61,3,232,28,32,0,28,3,1,1
1521,12,618,9,51,7,0,14,6,3,473,62,67,4,239,28,33,0,29,3,1,1
1522,12,644,9,51,8,0,14,7,5,485,63,81,4,246,28,33,0,29,3,1,2
1523,12,682,9,52,8,0,15,7,5,493,64,82,4,250,28,33,0,29,3,1,3
1524,12,699,9,55,8,1,16,9,5,503,65,84,4,253,28,33,0,31,3,1,3
1525,12,713,9,60,8,1,17,9,5,517,65,87,4,254,29,34,0,32,3,1,3
1526,12,723,9,63,8,1,18,9,5,530,67,88,4,254,29,34,0,32,3,1,4
1527,13,735,10,68,8,1,18,9,5,541,67,89,4,259,29,37,0,32,3,1,4
1528,13,750,10,71,8,1,18,9,5,547,67,89,4,262,29,39,0,33,3,1,4
1529,13,755,10,74,8,1,18,11,5,553,69,96,5,267,29,39,0,34,3,1,4
1530,13,763,10,76,9,1,18,12,6,568,70,96,6,273,30,40,0,38,3,1,4
1531,13,774,10,78,9,1,18,14,6,578,71,99,6,280,31,41,0,38,3,1,4
1532,15,786,10,79,10,2,18,14,6,587,71,102,6,285,33,41,0,40,3,1,4
1533,15,799,10,83,11,2,20,14,6,604,72,105,6,292,37,43,0,41,3,1,4
1534,15,809,10,85,12,2,22,14,6,618,73,107,6,302,38,45,0,43,3,1,4
1535,15,815,10,92,12,3,24,14,6,636,74,113,6,306,41,46,0,43,3,1,5
1536,16,826,11,95,12,3,27,14,6,659,74,116,6,317,41,46,1,45,3,1,5
1537,16,837,11,99,12,3,29,14,6,675,74,124,7,326,42,48,1,46,3,2,5
1538,16,854,11,100,12,3,30,14,6,698,75,128,8,337,42,48,2,47,3,2,5
1539,16,874,11,102,12,3,30,14,6,716,79,129,8,346,44,51,2,47,3,2,5
1540,16,881,11,102,12,3,31,15,6,735,80,135,11,359,45,52,2,49,3,2,5
1541,16,892,12,104,12,3,32,16,10,767,80,141,11,369,45,54,2,51,3,2,5
1542,16,907,12,105,12,3,33,16,10,797,81,145,11,381,47,58,2,51,3,2,5
1543,16,917,12,106,12,3,34,16,11,820,82,146,12,389,51,58,2,51,4,2,5
1544,18,926,12,112,12,3,35,17,12,846,83,147,12,394,53,59,2,52,4,2,5
1545,18,939,12,113,12,3,36,18,13,873,83,149,16,401,57,62,2,54,4,2,7
1546,18,972,13,116,12,3,37,18,13,908,84,153,16,411,58,62,2,54,5,2,7
1547,18,984,13,118,12,3,37,18,14,925,85,154,17,420,60,63,2,55,5,2,7
1548,18,992,13,122,12,3,39,19,14,953,89,160,17,438,63,63,3,55,6,2,9
1549,18,1005,13,129,12,3,40,19,15,974,90,161,17,448,64,66,3,56,6,3,10
1550,18,1025,13,134,12,4,41,25,16,1004,94,170,19,456,66,69,3,58,6,3,12
1551,18,1038,13,136,12,4,43,28,18,1044,97,176,20,476,70,71,3,58,6,3,12
1552,19,1050,14,141,12,12,44,29,18,1068,100,185,22,484,70,74,3,58,6,3,12
1553,20,1057,17,144,13,14,44,30,18,1085,104,187,23,493,74,79,3,58,6,3,12
1554,20,1065,17,148,13,15,46,31,19,1106,105,188,24,510,76,80,3,58,6,4,12
1555,20,1076,17,152,15,16,46,33,19,1131,107,190,25,520,76,81,3,58,6,4,13
1556,20,1086,18,156,16,17,50,34,20,1160,109,195,28,533,78,82,3,58,6,4,13
1557,20,1096,19,158,17,17,51,34,21,1194,110,196,29,543,82,84,3,58,6,4,14
1558,20,1106,19,160,18,17,52,34,23,1216,111,196,30,554,83,86,3,59,6,4,14
1559,20,1124,20,164,18,17,53,34,24,1238,112,196,32,563,84,87,3,59,6,4,14
1560,20,1137,20,166,19,17,53,35,24,1268,113,199,35,569,85,88,3,61,6,4,14
1561,21,1148,20,172,19,17,54,35,27,1283,115,200,37,574,87,88,3,62,6,4,15
1562,21,1153,20,179,19,17,55,35,27,1304,119,205,37,578,89,91,3,63,6,4,15
1563,21,1161,20,183,19,17,55,35,29,1320,120,208,37,589,90,91,4,64,6,4,16
1564,22,1172,20,186,20,17,58,37,30,1345,128,211,37,603,93,94,5,65,6,4,17
1565,22,1187,22,191,20,17,59,37,30,1363,131,215,39,612,95,97,6,67,6,4,17
1566,22,1197,23,202,20,17,60,38,31,1394,134,217,39,621,99,100,6,67,6,4,17
1567,22,1209,23,205,20,17,60,38,31,1432,135,220,39,629,101,100,6,67,6,4,17
1568,22,1216,23,209,21,17,60,38,32,1453,139,220,39,635,102,103,6,67,7,4,17
1569,22,1222,23,211,22,18,60,40,32,1481,142,220,39,640,103,105,6,68,7,4,17
1570,22,1231,23,213,22,18,62,40,32,1526,149,222,41,648,105,106,7,68,7,4,20
1571,22,1245,23,218,23,19,62,40,32,1556,153,225,41,655,107,108,7,70,7,4,22
1572,22,1253,26,221,24,19,63,41,33,1611,161,229,41,665,107,110,8,70,10,4,22
1573,23,1263,27,229,24,19,63,41,33,1672,168,261,42,673,110,110,8,71,11,4,22
1574,23,1276,28,237,25,19,65,43,34,1724,174,264,43,683,111,111,8,71,12,5,25
1575,23,1284,29,241,25,19,66,43,34,1769,180,266,43,697,112,115,8,71,13,6,26
1576,23,1296,29,244,25,19,67,44,35,1814,183,269,46,704,113,118,9,72,13,6,26
1577,23,1301,31,249,27,20,68,45,35,1844,192,270,46,711,115,120,9,72,13,7,26
1578,23,1314,34,254,28,22,70,45,37,1884,195,270,46,721,117,121,9,74,14,7,26
1579,23,1321,34,257,30,22,71,45,37,1917,200,277,46,729,119,122,10,76,17,8,26
1580,26,1331,34,260,30,22,73,45,37,1970,201,278,46,736,120,122,10,78,18,8,26
1581,27,1342,34,267,30,23,75,47,39,2009,206,280,46,743,123,124,10,81,19,8,27
1582,27,1353,35,271,30,25,77,47,43,2044,210,281,46,752,126,124,10,81,19,8,27
1583,27,1364,38,278,30,27,78,48,45,2076,212,282,46,760,128,125,10,83,19,8,29
1584,27,1379,38,288,30,27,80,49,47,2112,221,284,47,766,128,125,10,83,20,9,30
1585,28,1395,39,293,31,27,80,49,48,2145,229,285,47,784,129,128,10,83,20,9,31
1586,28,1412,40,303,33,28,80,51,48,2179,231,286,49,795,129,132,10,85,20,9,32
1587,29,1421,40,310,36,28,81,53,50,2199,237,288,49,812,131,133,10,85,21,11,34
1588,30,1437,40,323,38,29,83,53,52,2233,238,291,49,823,133,134,11,87,24,11,34
1589,30,1443,41,334,42,29,86,53,55,2256,242,291,49,836,137,134,11,87,24,12,34
1590,31,1458,41,343,43,30,89,53,55,2300,243,291,50,846,141,135,11,87,27,12,34
1591,34,1471,43,347,43,31,91,55,55,2334,246,292,51,852,145,138,11,87,27,12,36
1592,36,1483,46,353,43,31,91,56,56,2367,250,292,51,858,149,140,13,87,27,12,36
1593,36,1499,46,356,43,31,92,56,57,2398,253,292,51,868,151,141,14,89,27,12,36
1594,36,1505,47,362,43,31,96,56,61,2428,256,295,52,871,154,141,14,91,27,12,36
1595,36,1519,47,371,43,32,99,58,62,2459,259,296,52,878,154,142,15,91,28,12,37
1596,36,1523,49,378,47,34,102,58,65,2489,260,298,52,885,156,144,15,92,28,13,37
1597,36,1543,51,385,47,35,105,58,66,2528,265,301,52,892,159,147,15,93,29,13,37
1598,36,1557,53,392,47,36,109,59,67,2564,266,305,53,904,159,150,16,96,30,13,37
1599,36,1575,54,396,49,38,119,59,71,2598,272,306,53,914,162,150,16,96,31,14,37
1600,36,1594,54,406,50,38,122,62,73,2648,279,317,53,927,166,154,17,101,31,14,38
1601,36,1605,54,412,50,39,125,63,76,2679,281,317,53,936,170,158,19,103,31,14,38
1602,36,1616,56,419,50,39,127,65,79,2705,285,317,53,945,173,159,19,103,32,14,40
1603,36,1633,57,427,50,39,130,66,83,2729,287,318,53,951,177,159,19,103,32,14,40
1604,37,1648,57,435,50,39,133,68,83,2758,288,321,53,958,178,161,19,103,34,14,41
1605,37,1670,57,456,52,39,134,68,84,2785,292,325,56,974,181,161,20,104,34,14,42
1606,37,1692,57,460,52,39,137,69,86,2819,292,325,56,980,183,166,20,105,34,15,46
1607,37,1702,57,462,54,40,138,69,87,2851,295,327,58,993,187,167,20,106,35,16,47
1608,38,1717,59,469,54,40,138,69,89,2874,297,329,63,1002,188,168,22,107,36,16,48
1609,38,1734,60,481,55,46,140,71,93,2903,303,330,64,1015,190,168,23,107,37,17,49
1610,39,1747,62,488,55,51,143,74,95,2931,305,331,64,1023,192,169,23,110,37,18,50
1611,39,1763,64,499,55,53,145,75,95,2946,308,332,67,1039,197,170,26,112,38,18,50
1612,40,1778,66,508,56,55,146,82,97,2983,311,335,70,1058,201,171,26,112,38,18,50
1613,41,1793,67,511,56,60,150,82,98,3008,314,337,71,1065,209,173,27,112,38,18,51
1614,41,1806,69,519,57,61,151,83,98,3034,316,339,71,1070,213,174,28,113,39,18,51
1615,42,1826,70,534,57,64,151,85,101,3074,321,341,71,1077,216,174,29,114,42,18,52
1616,42,1840,70,540,58,66,152,86,103,3105,322,342,71,1087,216,175,30,115,43,18,52
1617,42,1854,70,550,58,67,157,86,105,3127,324,348,71,1098,220,177,30,117,43,18,53
1618,42,1868,70,560,60,67,160,86,106,3158,326,350,71,1111,225,178,31,117,43,18,55
1619,44,1877,70,569,60,68,164,87,108,3186,326,352,74,1122,229,179,31,117,43,18,55
1620,47,1897,71,577,60,75,167,88,110,3212,327,356,75,1131,229,181,31,118,45,18,57
1621,47,1912,73,587,61,77,169,92,112,3231,331,364,75,1144,231,181,31,119,45,18,60
1622,48,1925,76,593,63,84,169,95,112,3256,335,368,76,1157,233,182,31,120,46,18,61
1623,48,1944,77,608,63,85,172,98,112,3283,336,370,76,1168,234,183,31,120,46,18,61
1624,48,1964,77,625,64,88,175,101,114,3298,338,372,78,1178,238,187,31,120,47,18,62
1625,49,1973,78,633,66,94,180,103,115,3313,339,374,79,1185,240,187,31,120,47,18,63
1626,50,1986,78,637,67,98,183,105,118,3328,342,375,80,1193,242,190,31,120,48,18,64
1627,50,2003,79,647,68,99,185,109,118,3336,346,375,81,1205,246,194,31,124,50,18,65
1628,50,2019,79,662,69,99,188,109,121,3358,347,392,81,1212,247,197,31,124,51,18,65
1629,50,2033,79,677,69,99,188,110,122,3380,348,394,81,1226,250,197,34,126,51,18,65
1630,50,2050,79,692,69,103,189,113,122,3402,350,398,81,1243,253,198,36,126,52,18,65
1631,51,2081,83,703,69,104,192,114,123,3419,351,402,82,1260,258,198,36,127,53,18,65
1632,51,2099,83,716,69,108,193,115,124,3433,352,403,83,1286,262,198,36,128,53,18,66
1633,51,2132,83,735,70,109,197,115,126,3456,355,404,84,1315,266,202,37,129,55,18,69
1634,51,2157,83,743,70,110,199,116,128,3467,357,405,85,1329,272,204,38,129,55,18,69
1635,53,2181,85,749,70,112,203,117,128,3484,358,407,86,1351,281,204,39,129,55,18,69
1636,55,2201,85,758,70,114,206,117,129,3505,360,408,87,1367,287,205,40,129,55,19,69
1637,55,2213,85,765,70,115,206,117,129,3520,360,411,87,1378,288,207,41,129,57,20,71
1638,55,2227,86,771,71,115,207,120,129,3537,360,413,91,1407,294,209,41,130,58,20,71
1639,56,2243,87,775,72,116,210,121,129,3550,361,417,94,1434,297,210,43,130,61,20,72
1640,59,2268,87,795,72,116,210,123,134,3585,361,422,95,1461,301,214,43,130,61,20,74
1641,77,2281,88,839,74,119,213,129,142,3620,364,422,95,1472,301,215,43,133,62,20,75
1642,126,2298,90,873,75,120,215,130,148,3649,366,432,97,1480,301,216,43,135,65,22,75
1643,155,2316,90,898,77,120,215,130,151,3673,367,436,98,1483,303,216,43,137,68,22,78
1644,167,2335,91,915,78,121,215,133,154,3687,369,518,99,1495,307,219,43,138,68,22,80
1645,175,2354,91,923,78,121,216,135,154,3705,374,523,100,1498,309,222,43,139,79,22,80
1646,195,2372,92,933,78,124,218,136,154,3718,376,525,102,1501,310,222,43,139,86,22,80
1647,207,2382,92,945,80,125,219,136,157,3744,377,528,102,1528,311,224,43,143,88,22,80
1648,219,2399,92,969,81,126,222,136,157,3763,378,531,103,1542,316,225,44,143,88,22,80
1649,229,2410,92,991,83,127,222,136,163,3791,379,536,104,1552,319,229,45,143,89,22,80
1650,234,2430,92,1015,84,130,222,137,165,3814,381,541,109,1560,323,231,45,144,92,22,83
1651,234,2445,92,1025,85,132,223,138,172,3842,381,547,109,1572,332,234,45,146,93,22,83
1652,236,2458,92,1036,89,135,224,139,176,3877,384,551,110,1584,336,237,46,148,93,22,83
1653,239,2473,92,1048,89,139,224,139,179,3903,387,555,110,1594,342,240,49,151,93,22,84
1654,250,2481,92,1057,89,142,224,140,183,3920,390,560,111,1614,347,242,51,153,95,23,86
1655,264,2497,92,1069,91,144,226,141,186,3945,392,565,113,1628,356,244,52,157,95,23,86
1656,267,2518,93,1078,91,145,230,142,187,3970,397,572,113,1640,363,250,52,161,97,24,86
1657,269,2531,93,1091,91,146,230,144,188,3996,402,572,113,1647,374,256,53,164,100,26,88
1658,274,2550,95,1113,91,146,230,145,189,4017,404,579,114,1659,383,260,53,165,101,26,89
1659,281,2569,96,1122,91,147,231,146,191,4046,405,584,114,1676,389,264,53,166,102,26,90
1660,320,2598,97,1138,92,147,231,148,198,4074,407,587,115,1691,395,268,53,170,104,26,91
1661,339,2623,97,1152,92,147,232,149,202,4103,410,591,115,1710,402,270,53,172,105,27,92
1662,340,2632,98,1165,92,148,233,150,206,4146,416,603,117,1718,405,276,53,175,105,27,93
1663,343,2651,100,1181,92,150,236,152,210,4182,419,607,118,1728,415,280,54,175,105,28,95
1664,347,2672,100,1191,92,153,240,152,216,4213,423,614,121,1745,424,281,56,178,107,28,96
1665,349,2687,102,1201,92,154,242,153,218,4239,430,617,124,1758,432,283,57,179,109,28,97
1666,362,2697,102,1216,92,156,243,153,220,4262,431,628,126,1775,436,284,59,180,112,28,98
1667,368,2707,102,1230,93,157,244,154,221,4292,436,636,127,1787,443,286,60,180,112,28,100
1668,374,2727,103,1251,94,157,244,155,224,4311,442,640,129,1803,453,287,61,182,116,28,101
1669,376,2745,104,1267,95,158,244,155,228,4326,446,645,130,1829,465,290,62,185,117,28,101
1670,382,2770,105,1285,96,160,248,157,231,4359,452,653,131,1840,475,298,62,190,131,28,101
1671,385,2785,107,1303,99,160,249,159,234,4395,453,662,131,1861,482,305,62,192,132,29,102
1672,388,2799,110,1320,100,163,255,161,235,4429,454,672,133,1875,492,308,62,196,133,29,107
1673,392,2822,113,1334,100,165,255,165,236,4459,455,682,134,1898,502,309,62,199,136,29,109
1674,394,2842,113,1345,100,165,257,167,236,4480,459,689,137,1914,512,313,62,204,136,29,112
1675,395,2859,114,1353,102,165,259,169,236,4509,463,700,140,1934,522,314,64,206,136,29,115
1676,396,2874,115,1364,103,166,261,172,237,4530,467,707,142,1942,527,316,66,208,137,29,116
1677,400,2899,117,1376,106,166,265,173,239,4554,469,718,143,1967,537,320,66,212,138,30,116
1678,407,2919,117,1389,107,167,267,176,239,4578,473,724,145,1982,547,324,66,213,139,30,117
1679,426,2934,118,1420,107,168,268,183,243,4627,473,735,148,1997,551,325,66,216,139,30,118
1680,467,2954,119,1442,107,168,269,187,251,4663,475,747,150,2020,560,328,66,217,139,30,120
1681,504,2969,120,1463,108,170,271,189,257,4712,477,758,151,2031,564,329,66,219,139,30,121
1682,526,3002,121,1480,108,173,273,192,264,4754,482,770,154,2050,571,335,66,222,155,30,122
1683,546,3022,123,1490,108,174,277,195,264,4774,488,784,158,2057,584,342,67,223,157,30,124
1684,557,3055,123,1514,108,177,278,195,265,4818,490,798,160,2066,592,348,68,226,159,30,124
1685,578,3081,123,1534,109,178,280,198,268,4852,493,807,164,2081,599,350,68,231,159,31,127
1686,581,3112,123,1552,110,179,282,202,270,4876,496,822,165,2092,611,356,68,232,159,31,128
1687,596,3136,123,1574,110,179,283,204,271,4897,499,834,168,2108,623,358,68,235,160,31,129
1688,624,3155,124,1601,110,184,287,207,273,4922,503,850,168,2126,629,362,69,235,161,31,131
1689,723,3176,124,1633,110,185,288,208,279,4952,505,862,168,2135,634,363,69,236,163,31,134
1690,747,3202,126,1644,111,186,291,210,283,4960,506,878,173,2155,637,365,69,238,163,31,137
1691,776,3225,128,1655,113,189,293,213,285,4971,507,895,177,2184,640,368,71,238,163,31,139
1692,826,3248,129,1667,113,193,299,214,287,4987,507,902,180,2209,644,369,71,241,164,32,143
1693,850,3278,129,1684,113,194,302,216,288,5005,510,909,185,2223,648,373,72,244,166,32,145
1694,867,3307,130,1692,113,196,308,220,291,5027,516,931,194,2245,653,379,72,246,168,32,148
1695,892,3326,132,1705,114,196,308,224,294,5046,520,942,196,2265,658,383,73,247,169,32,149
1696,904,3348,133,1718,114,196,309,234,299,5075,525,962,198,2289,663,393,75,248,169,32,151
1697,923,3372,135,1733,114,200,312,236,300,5090,527,982,198,2306,666,400,76,250,170,32,152
1698,937,3397,137,1742,115,206,317,238,302,5117,529,1000,198,2320,674,404,76,251,178,33,153
1699,951,3419,137,1753,115,214,320,240,304,5139,532,1021,200,2332,677,409,77,252,179,33,157
