pub_year,DJK -- Eastern Europe (General) [ABSENT],DK -- Russia / Former Soviet States [ABSENT],DS -- Asia [ABSENT],DT -- Africa [ABSENT],E18 -- African American History (E185) [ABSENT],E99 -- Native Americans (E99) [ABSENT],HA -- Statistics [ABSENT],HB -- Economic Theory [ABSENT],HC -- Economic History [ABSENT],HD -- Land/Agriculture Economics [ABSENT],HE -- Transportation & Communications [ABSENT],HF -- Commerce [MERGED],HG -- Finance [ABSENT],HJ -- Public Finance [MERGED],HM -- Sociology [ABSENT],HN -- Social History & Conditions [ABSENT],HQ -- Family / Gender / Sexuality [ABSENT],HS -- Societies / Clubs [ABSENT],HT -- Communities / Classes / Race [ABSENT],HV -- Social Pathology / Criminology [ABSENT],HX -- Socialism / Communism / Anarchism [ABSENT],PA -- Classical Languages & Literature [MERGED],PB -- Celtic Languages [MERGED],PC -- Romanic Languages [MERGED],PD -- Germanic Languages [MERGED],PE -- English Language [MERGED],PF -- West Germanic Languages [MERGED],PG -- Slavic Languages & Literatures [ABSENT],PH -- Uralic & Basque Languages [ABSENT],PJ -- Oriental Languages & Literature [ABSENT],PK -- Indo-Iranian Languages [ABSENT],"PL -- Languages of E Asia, Africa, Oceania [ABSENT]",PM -- Hyperborean/Indigenous Languages [ABSENT],PN -- General Literature [MERGED],PR -- English Literature [MERGED],PS -- American Literature [MERGED],PT -- Germanic Literature [MERGED]
1644,1,25,106,10,1,1,2,9,1,16,19,23,8,18,0,1,18,0,4,14,0,743,1,32,0,7,2,0,0,32,4,32,5,64,279,1,31
1645,1,26,106,10,1,1,2,9,1,16,19,25,8,18,0,1,18,0,4,14,0,743,1,32,0,7,2,0,0,32,4,34,5,64,280,1,31
1646,1,26,108,10,1,1,2,9,1,16,19,25,8,18,0,1,18,0,4,15,0,744,1,32,0,7,2,0,0,32,4,34,5,64,281,1,31
1647,1,27,108,10,1,1,2,9,1,16,19,25,8,18,0,1,18,0,4,15,0,747,1,32,0,7,2,0,0,32,4,54,6,64,282,3,31
1648,1,27,111,10,1,1,2,9,1,16,19,25,8,18,0,1,18,0,4,15,0,748,1,32,0,7,2,0,0,32,4,65,6,64,283,3,31
1649,1,28,113,11,1,1,2,9,1,16,19,25,8,18,0,1,18,0,4,15,0,751,1,33,0,7,2,0,0,32,4,65,6,64,286,3,32
1650,1,29,116,11,1,1,2,9,1,16,19,25,8,18,0,1,19,0,4,15,0,754,1,33,0,7,2,0,0,33,4,67,6,64,286,3,33
1651,1,29,118,11,1,1,2,9,1,16,19,25,8,18,0,1,20,0,4,15,0,758,1,33,0,7,2,0,0,34,4,71,6,64,288,3,33
1652,1,29,118,11,1,1,2,9,1,17,19,25,8,18,0,1,20,0,4,15,0,762,1,33,0,7,2,0,0,34,4,73,6,65,290,3,33
1653,1,30,120,11,1,1,2,9,1,17,19,25,8,18,0,1,20,0,4,15,0,765,1,33,0,7,2,1,0,34,4,77,6,65,290,3,33
1654,1,30,121,11,1,1,2,9,1,17,20,25,8,18,0,1,20,0,4,15,0,770,1,33,0,7,2,1,0,34,4,86,6,65,291,3,34
1655,1,31,126,11,1,1,2,9,1,17,21,25,8,18,0,1,20,0,4,15,0,772,1,34,0,7,2,1,0,34,4,87,6,66,297,3,34
1656,1,31,126,11,1,1,2,9,1,17,21,25,8,18,0,1,20,0,4,15,1,772,1,34,0,8,2,1,0,34,5,91,6,67,300,3,34
1657,1,31,132,11,1,1,2,9,1,17,21,26,8,18,0,1,21,0,4,15,1,773,1,34,0,8,2,1,0,34,5,91,7,68,301,3,34
1658,1,31,143,11,1,1,2,9,1,18,21,26,8,18,0,1,21,0,4,15,1,777,1,34,0,8,2,1,0,36,5,91,7,68,304,3,34
1659,1,31,145,11,1,1,2,9,1,19,21,26,8,18,0,1,21,0,4,15,1,781,1,34,0,8,2,1,0,37,5,96,7,68,308,3,34
1660,1,31,146,11,1,1,2,9,1,19,23,26,8,18,0,1,21,0,4,15,1,785,2,34,0,8,2,1,0,37,5,99,7,69,311,3,34
1661,1,31,150,11,1,1,2,9,1,20,23,26,8,18,0,1,21,0,4,15,1,790,2,34,0,9,2,1,0,38,5,106,7,69,314,3,34
1662,1,31,155,11,1,1,2,9,1,20,24,26,8,18,0,1,21,0,4,15,1,793,2,34,0,9,2,1,0,38,5,107,7,70,317,3,34
1663,1,31,160,12,1,1,3,9,1,20,24,27,8,18,0,1,21,0,4,15,1,795,2,34,0,9,2,1,0,38,5,111,7,71,318,3,34
1664,1,31,162,12,1,1,3,9,1,20,24,27,8,18,0,1,21,0,4,15,1,798,2,35,0,9,2,1,0,38,5,115,8,72,320,3,35
1665,1,31,166,12,1,1,3,10,1,20,24,27,8,18,0,1,21,0,4,15,1,800,2,35,0,9,2,1,0,38,5,121,8,73,321,3,37
1666,1,31,171,13,1,1,3,10,1,20,24,27,8,18,0,1,21,0,4,15,1,802,2,35,0,9,2,1,0,38,5,131,9,75,321,3,37
1667,1,31,177,13,1,2,3,10,1,20,24,27,8,18,0,1,22,0,4,15,1,808,2,35,0,9,2,1,0,38,5,133,9,76,321,3,39
1668,1,31,179,13,1,2,3,11,1,20,24,27,8,18,0,1,22,0,4,15,1,815,2,35,0,9,3,1,0,38,5,134,9,76,323,3,41
1669,1,33,183,14,1,2,3,11,1,20,24,27,8,18,0,1,22,0,4,15,1,820,2,35,0,9,3,1,0,39,6,141,9,78,327,3,41
1670,1,33,192,15,1,2,3,11,1,21,25,27,8,18,0,1,22,0,4,15,1,825,2,35,0,9,3,1,0,39,6,143,9,78,329,3,41
1671,1,34,200,16,1,2,3,11,1,21,25,27,9,19,0,1,22,0,4,15,1,828,2,35,0,9,3,1,0,39,6,145,9,79,336,3,41
1672,1,35,208,16,1,2,3,11,1,21,25,27,9,21,0,1,22,0,4,15,1,830,2,36,0,9,4,1,0,39,6,148,9,80,339,3,43
1673,1,35,211,16,1,2,3,11,1,21,26,28,9,22,0,1,22,0,4,16,1,833,2,36,0,9,4,1,0,39,6,156,9,80,347,3,43
1674,1,35,213,17,1,2,3,11,1,21,26,29,10,22,0,1,22,0,4,16,1,835,2,37,0,10,4,1,0,39,6,158,9,81,349,3,43
1675,1,35,213,17,1,2,3,11,1,21,26,30,11,22,0,1,22,0,4,16,1,842,2,38,0,10,4,1,0,39,6,158,9,81,361,3,43
1676,1,35,213,17,1,2,3,12,1,21,26,31,11,23,0,1,22,0,4,16,1,844,2,38,0,10,4,1,0,39,6,158,9,81,367,3,43
1677,1,35,214,17,1,2,3,12,1,22,26,31,11,23,0,1,22,0,4,16,1,846,2,38,0,10,4,1,0,39,6,162,9,82,379,3,44
1678,1,36,214,17,1,2,3,12,1,24,26,31,12,23,0,1,22,0,4,16,1,848,2,38,0,10,4,1,0,39,6,164,9,83,385,4,45
1679,1,37,219,17,1,2,3,12,1,26,29,31,12,25,0,1,22,0,4,16,1,853,2,38,0,10,4,1,0,39,6,164,9,83,393,4,45
1680,1,37,223,17,1,2,3,12,1,27,29,31,12,25,0,1,24,0,4,17,1,854,2,39,0,10,4,1,0,39,6,166,9,83,405,4,45
1681,1,37,229,18,1,2,3,12,1,27,29,31,12,25,0,1,25,0,4,18,1,855,2,39,0,11,4,1,0,39,6,167,9,83,412,4,45
1682,1,37,232,19,1,2,3,12,1,28,30,31,12,25,0,1,25,0,4,19,1,856,2,39,0,11,4,1,0,39,6,171,9,84,422,4,45
1683,1,37,233,19,1,2,3,12,1,28,30,31,12,27,0,1,25,0,4,20,1,858,2,39,0,11,4,1,0,40,6,171,9,84,424,4,45
1684,1,37,235,19,1,2,3,12,1,28,30,31,12,27,0,1,25,0,4,20,1,859,2,39,0,11,4,1,0,40,6,172,9,85,429,4,45
1685,1,38,236,19,1,2,3,12,1,28,32,31,12,27,0,1,25,0,4,20,2,859,2,41,0,11,4,1,0,41,6,173,9,86,434,4,45
1686,1,38,241,20,1,2,3,12,1,28,34,31,13,27,0,1,26,0,4,20,2,863,2,42,0,11,4,1,0,41,6,173,9,86,437,4,45
1687,1,38,246,20,1,2,3,12,1,28,34,31,13,27,0,1,27,0,4,21,2,867,2,42,0,11,4,1,0,41,6,173,9,87,444,4,45
1688,1,39,254,20,1,2,3,13,1,28,34,31,13,27,0,1,28,0,4,22,2,867,2,45,0,11,4,1,0,41,6,177,9,88,449,4,46
1689,1,39,255,20,1,2,3,13,1,28,34,31,13,27,0,1,29,0,4,22,2,868,2,45,0,12,4,1,0,41,6,177,10,90,451,4,46
1690,1,40,256,20,1,2,3,13,1,29,35,31,13,27,0,1,29,0,4,22,2,872,2,45,0,12,4,1,0,41,6,180,10,92,459,4,46
1691,1,40,258,20,1,2,3,13,2,29,36,32,13,27,0,1,29,0,4,22,2,873,2,48,0,12,4,1,0,42,6,186,10,98,471,4,46
1692,1,40,259,20,1,2,3,13,2,29,36,32,14,27,0,1,29,0,4,22,2,877,2,50,0,12,4,1,0,42,6,193,10,101,477,4,46
1693,1,40,264,20,1,2,3,13,3,29,36,32,14,28,0,1,29,0,4,22,2,879,2,50,0,12,4,1,0,42,6,195,10,105,482,4,46
1694,1,40,266,21,1,2,3,13,3,29,36,32,14,28,0,1,32,0,4,22,2,881,2,50,0,12,4,1,0,42,6,199,10,114,487,4,46
1695,2,41,266,21,1,2,3,13,3,29,37,33,14,29,0,1,33,0,4,22,2,884,2,50,0,12,4,1,0,42,6,203,10,117,491,4,47
1696,2,43,267,21,1,2,3,13,3,29,37,36,21,29,0,1,33,0,4,22,2,885,2,50,0,12,4,1,0,43,6,204,11,117,508,4,47
1697,2,43,275,21,1,2,3,13,3,29,37,37,22,29,0,1,33,0,4,22,2,889,2,51,0,12,4,1,0,43,7,205,11,119,513,4,47
1698,2,44,277,21,1,2,3,13,3,29,38,38,22,29,0,1,33,0,4,22,2,891,2,51,0,12,4,1,0,43,7,208,11,119,521,4,47
1699,2,45,278,21,1,2,3,14,3,29,38,39,22,29,0,1,33,0,4,22,2,895,2,52,0,12,4,1,0,43,7,208,11,121,523,4,47
1700,2,46,284,21,1,2,3,14,3,29,39,41,22,29,0,1,33,0,4,24,2,899,2,52,0,12,4,1,0,43,7,208,11,124,536,5,47
1701,2,47,285,22,1,2,3,14,3,29,40,41,22,29,0,1,34,0,4,24,2,901,2,52,0,13,4,1,0,43,7,211,11,126,542,5,48
1702,2,48,287,22,1,2,3,14,4,29,40,42,22,29,0,1,34,0,4,24,2,906,2,52,0,13,4,1,0,43,7,213,11,128,553,6,48
1703,2,48,295,23,1,2,3,14,4,29,41,42,22,29,0,1,34,0,4,24,2,910,2,52,0,13,4,1,0,43,7,214,11,128,565,6,48
1704,2,48,298,23,1,2,3,14,4,29,41,42,22,29,0,2,34,0,4,24,2,910,2,52,0,13,4,1,0,43,7,216,11,128,578,6,48
1705,2,48,298,23,1,2,3,14,4,29,41,42,22,29,0,3,34,0,4,25,2,912,2,52,0,14,4,1,0,43,7,217,11,131,587,6,48
1706,2,48,300,23,1,2,3,14,4,29,41,42,22,30,0,3,34,0,4,25,2,913,2,53,0,14,4,1,0,44,7,217,11,133,596,6,48
1707,2,49,301,23,1,2,3,14,4,29,41,42,22,30,0,3,35,0,4,25,2,914,2,53,0,14,4,1,0,44,7,219,11,134,599,6,48
1708,2,49,305,23,2,2,3,14,4,29,44,42,22,30,0,3,36,0,4,25,2,915,2,54,0,14,4,1,0,45,7,226,11,137,607,6,48
1709,2,49,307,23,2,2,3,14,4,29,45,43,23,30,0,3,36,0,4,25,2,921,2,54,0,14,4,1,0,45,7,229,11,139,616,6,48
1710,2,50,309,23,2,2,3,14,4,29,46,44,23,30,0,3,36,0,4,27,2,926,2,54,0,14,4,1,0,45,7,231,11,143,620,6,48
1711,2,50,314,24,2,2,3,14,4,29,46,44,23,30,0,3,36,0,4,27,2,932,2,54,0,15,4,1,0,45,7,232,11,144,625,6,49
1712,2,50,317,24,2,2,3,14,4,29,48,44,23,31,0,3,37,0,4,27,2,934,2,55,0,15,4,1,0,45,7,238,11,145,629,6,52
1713,2,50,321,24,2,2,3,14,4,29,49,46,23,31,0,3,38,0,4,27,2,939,2,55,0,15,4,1,0,47,7,241,11,146,633,7,52
1714,2,50,323,24,2,2,3,14,4,29,49,48,24,31,0,3,38,0,4,27,2,941,2,55,0,15,4,1,0,47,8,243,11,146,636,7,52
1715,2,50,326,25,3,2,3,14,4,30,49,49,24,31,0,3,39,0,4,27,2,944,2,55,0,15,4,1,0,47,8,247,11,150,641,8,52
1716,2,51,330,25,3,2,3,14,4,30,49,50,25,31,0,3,40,0,4,27,2,949,2,55,0,15,4,1,0,47,8,251,11,151,643,8,52
1717,2,51,332,25,3,2,3,14,4,30,50,50,25,33,0,3,40,0,4,28,2,953,2,55,0,15,4,1,0,48,8,256,12,151,652,8,52
1718,2,51,335,25,3,2,3,14,4,30,50,52,27,33,0,3,40,0,4,28,2,956,2,56,0,15,4,1,0,49,8,260,12,151,659,8,52
1719,2,51,339,25,3,2,3,14,4,31,50,53,27,33,0,3,40,0,4,28,2,959,2,56,0,15,4,1,0,49,8,262,12,152,666,8,53
1720,2,52,343,26,3,2,3,14,4,31,50,59,33,35,0,3,40,0,4,29,2,963,2,56,0,15,4,1,0,49,8,265,12,153,673,8,53
1721,2,54,346,26,3,3,3,14,4,31,51,60,37,36,0,3,40,0,4,29,2,966,2,56,0,16,4,1,0,49,8,266,12,156,678,8,54
1722,2,55,349,26,3,3,3,14,5,32,51,62,37,36,0,3,41,0,4,29,2,968,2,56,0,16,4,1,0,49,8,269,12,157,684,8,54
1723,2,56,350,26,3,3,3,14,5,32,51,63,37,36,0,3,41,0,4,30,2,971,2,56,0,16,4,1,0,49,8,269,12,158,688,9,55
1724,2,57,353,26,3,3,3,14,5,33,51,64,37,36,0,3,43,0,4,31,2,974,2,56,0,18,4,1,0,49,8,270,12,159,692,9,55
1725,2,57,356,27,3,3,3,14,5,34,51,64,37,36,0,3,43,0,4,31,2,980,2,58,0,18,4,1,0,49,8,273,12,161,695,9,55
1726,2,57,360,28,3,3,3,14,5,34,51,67,37,37,0,3,43,0,4,31,2,988,2,61,0,18,4,1,0,49,8,276,13,162,710,10,56
1727,2,58,364,29,3,3,3,14,6,34,51,68,38,37,0,3,44,0,4,31,2,993,2,61,0,20,4,1,0,49,8,281,13,164,716,11,56
1728,2,58,372,30,3,3,3,14,7,34,52,68,38,38,0,3,44,0,4,31,2,997,2,61,0,20,4,1,1,49,8,283,13,165,725,12,56
1729,2,58,374,31,3,3,3,14,7,34,52,68,38,38,0,3,44,0,4,32,2,1002,2,62,0,20,4,1,1,50,9,287,13,165,733,12,56
1730,2,58,377,31,3,3,3,14,7,34,52,68,38,38,0,3,44,0,4,33,2,1005,2,62,0,20,4,1,1,50,9,290,13,165,746,12,58
1731,2,58,380,33,3,3,3,14,7,35,52,68,38,38,0,3,44,0,4,33,2,1006,2,62,0,21,4,1,1,52,9,291,13,167,755,12,58
1732,2,58,382,33,3,3,3,14,7,36,52,68,39,39,0,3,44,0,4,34,2,1010,3,63,0,21,4,1,1,53,10,293,14,168,765,12,59
1733,2,60,384,33,3,3,3,14,7,37,52,69,40,41,0,3,44,0,4,35,2,1014,3,63,0,22,6,1,1,53,10,293,14,169,783,12,59
1734,2,61,384,33,3,3,3,14,7,38,52,71,41,42,0,3,45,0,4,35,2,1017,3,64,0,23,6,1,1,53,10,296,14,170,790,12,60
1735,2,63,388,34,3,3,3,14,8,38,53,72,41,43,0,3,47,0,4,36,2,1018,3,64,0,23,6,1,1,54,10,299,14,173,804,12,60
1736,2,64,393,34,3,3,3,14,8,39,54,73,42,43,0,3,47,0,5,38,2,1023,3,64,0,23,6,1,1,54,10,301,14,173,809,12,61
1737,2,64,397,34,3,3,3,14,8,39,54,73,42,43,0,4,47,0,5,38,2,1027,4,64,0,23,7,1,1,55,10,303,14,174,820,12,61
1738,2,65,399,36,3,3,3,14,8,39,54,73,42,43,0,4,47,0,5,39,2,1030,4,64,0,23,7,1,1,55,10,307,14,178,828,12,61
1739,2,66,404,36,3,3,3,14,8,39,54,73,42,44,0,4,47,0,5,40,2,1032,4,65,0,23,7,1,1,55,10,310,14,180,837,12,62
1740,2,66,406,36,3,3,3,14,8,39,56,74,44,45,0,4,49,0,5,41,2,1037,4,66,0,24,7,1,1,58,10,311,14,182,838,13,62
1741,2,67,409,37,3,3,3,14,8,39,57,74,44,46,0,4,50,0,5,42,2,1043,5,66,0,24,7,1,1,59,10,311,14,185,841,13,63
1742,2,67,412,37,3,3,3,14,8,39,58,74,44,46,0,4,50,1,5,42,2,1046,5,66,0,24,7,1,1,60,10,313,14,187,846,14,64
1743,2,67,417,37,3,4,3,14,8,39,58,74,44,46,0,4,50,1,5,42,2,1049,5,67,0,26,7,1,1,60,10,314,14,191,853,14,64
1744,2,67,420,37,3,5,3,14,8,40,58,76,45,49,0,4,50,1,5,42,2,1055,6,67,0,27,7,1,1,60,10,316,14,192,859,14,64
1745,2,67,421,37,3,5,3,14,8,40,59,78,46,49,0,4,51,2,5,42,2,1056,6,67,0,27,7,1,1,60,11,320,14,192,867,14,68
1746,2,67,421,37,3,6,3,15,8,40,60,78,47,49,0,4,51,2,5,42,2,1061,6,67,0,27,7,1,1,60,11,321,14,192,869,14,69
1747,2,68,423,37,3,7,3,15,8,42,60,79,47,49,0,4,51,2,5,43,3,1064,6,67,0,28,7,1,1,62,11,321,14,192,870,15,69
1748,2,68,423,37,3,8,3,15,8,42,62,80,47,49,0,4,51,2,5,43,3,1064,6,67,0,29,8,1,1,63,11,321,14,193,876,15,70
1749,2,68,427,37,3,8,3,15,8,42,62,80,47,49,0,4,51,2,5,45,3,1067,6,67,0,31,8,1,1,63,11,326,14,195,882,15,70
1750,2,70,430,37,3,8,3,15,8,43,62,82,50,49,0,4,52,2,5,46,3,1073,6,68,0,31,8,1,1,63,12,327,14,196,888,16,72
1751,2,72,433,37,3,8,3,16,8,44,64,85,51,49,0,4,53,2,5,47,3,1075,6,68,0,32,8,1,1,64,12,330,14,197,891,17,72
1752,2,73,435,37,3,8,3,16,8,44,64,87,51,49,0,4,53,2,5,48,3,1077,6,69,0,32,8,1,1,64,13,331,14,199,904,19,74
1753,2,74,437,37,3,9,3,16,12,44,65,88,52,52,0,4,57,2,5,49,5,1085,6,69,0,34,8,3,1,64,13,334,16,200,910,20,75
1754,2,74,439,37,4,9,3,17,16,45,65,90,52,55,0,4,57,2,6,52,5,1092,6,69,0,34,8,3,1,64,13,336,18,204,915,20,75
1755,2,76,442,37,5,10,3,17,16,46,69,90,52,55,0,4,57,2,6,52,6,1094,6,72,1,36,8,3,1,64,13,336,18,205,919,21,77
1756,2,76,445,37,5,11,3,17,18,46,69,91,54,56,0,4,58,2,6,53,6,1097,6,73,1,37,8,3,1,64,13,337,18,209,925,21,78
1757,2,76,448,39,5,11,3,17,18,47,71,93,56,57,0,4,58,2,6,53,6,1104,6,73,1,38,8,3,1,64,13,340,18,210,929,24,78
1758,2,78,449,40,6,11,3,18,19,47,71,96,57,61,0,4,60,2,6,53,6,1108,6,73,1,38,9,3,1,64,13,344,18,214,938,24,79
1759,2,78,450,41,6,11,3,18,19,47,73,99,57,62,0,4,60,2,7,53,6,1111,6,73,1,39,9,3,1,64,13,345,19,216,943,25,79
1760,2,80,452,41,7,11,3,18,20,47,75,102,59,65,0,4,60,2,8,55,6,1118,6,74,1,40,9,3,1,64,13,345,20,220,951,26,79
1761,2,82,456,41,7,11,3,18,20,48,76,102,59,65,0,4,61,2,8,56,6,1122,6,75,1,40,9,3,1,65,13,348,20,222,956,26,80
1762,2,82,463,41,7,12,3,18,20,48,76,104,61,67,0,4,61,2,10,56,6,1128,6,75,1,41,9,3,1,65,13,350,20,223,967,28,81
1763,2,83,465,42,7,12,3,18,20,48,78,106,61,68,0,4,61,2,11,56,6,1133,6,77,1,42,9,3,1,66,14,351,20,224,979,28,82
1764,3,85,469,42,7,12,3,18,20,48,81,107,62,68,0,4,61,2,11,57,6,1136,7,77,1,42,9,3,1,66,14,353,20,225,986,28,82
1765,3,86,469,42,7,13,3,18,20,48,83,108,62,69,0,4,61,2,11,59,6,1140,7,78,1,43,10,3,1,66,14,356,20,228,998,32,83
1766,3,88,472,43,7,13,3,20,21,48,83,109,62,70,0,4,61,2,11,61,6,1141,7,79,1,43,10,3,1,66,14,357,20,228,1007,33,87
1767,3,89,473,44,7,13,3,21,22,48,85,110,64,70,0,4,61,2,11,63,6,1146,7,81,1,43,10,3,1,66,14,359,21,230,1028,33,88
1768,3,90,476,44,8,13,3,21,22,49,86,111,64,70,0,4,61,2,11,63,6,1151,9,81,1,44,10,4,1,66,14,363,21,231,1039,34,88
1769,3,92,477,44,8,13,3,21,22,49,86,114,64,70,0,4,61,2,11,63,6,1155,9,84,1,44,10,4,1,68,16,365,21,235,1050,34,89
1770,3,99,480,44,11,13,3,21,22,50,86,117,65,71,0,4,61,2,12,65,6,1159,9,85,1,46,10,4,1,69,16,370,21,238,1064,34,91
1771,4,100,486,44,11,13,3,21,22,51,88,119,66,71,0,4,61,2,12,65,7,1169,11,87,1,47,10,4,1,69,16,371,21,241,1075,36,92
1772,5,104,492,44,11,13,3,22,23,51,88,121,66,73,0,4,61,2,14,67,7,1175,12,88,1,49,10,4,1,71,16,372,21,244,1087,38,96
1773,5,107,496,44,12,13,3,22,23,52,89,127,66,73,0,4,61,2,15,68,7,1181,13,89,1,51,10,5,1,71,16,374,21,247,1098,41,98
1774,5,110,500,44,13,13,3,23,23,55,89,130,67,76,0,4,61,2,17,76,7,1190,13,90,1,51,10,5,1,71,17,380,21,250,1113,41,101
1775,5,115,507,44,16,13,3,23,24,56,91,131,67,77,0,4,61,3,17,77,7,1190,13,90,1,54,10,5,1,71,17,383,21,258,1129,44,102
1776,5,118,509,45,29,13,3,26,24,56,91,135,68,79,0,4,61,3,19,80,7,1195,13,90,1,56,10,5,1,72,17,387,23,261,1139,47,103
1777,5,121,517,45,31,13,3,26,24,56,93,139,68,83,0,4,61,3,19,82,7,1202,13,94,1,57,10,5,1,73,17,391,23,264,1160,47,107
1778,5,123,519,45,33,13,3,27,25,57,93,146,68,84,0,4,62,3,19,84,7,1204,15,94,1,58,10,7,1,73,19,392,23,265,1179,47,108
1779,5,123,519,46,33,13,3,29,27,58,96,149,69,85,0,4,63,3,19,87,7,1208,15,95,2,61,10,8,1,74,19,394,23,271,1194,49,111
1780,5,123,526,46,33,13,3,30,29,58,96,151,69,86,0,4,63,3,20,88,7,1214,16,96,2,62,10,8,1,75,19,396,23,272,1205,49,114
1781,5,123,528,47,34,13,3,32,29,59,97,152,69,89,2,4,67,6,20,91,7,1221,16,97,2,63,10,8,1,75,19,399,23,273,1221,51,116
1782,5,124,532,47,34,13,3,32,30,61,97,153,69,89,3,4,69,6,20,93,7,1230,16,98,2,63,11,9,1,75,20,400,23,274,1238,52,121
1783,5,126,538,49,34,13,3,32,30,61,97,158,70,95,3,4,70,7,20,95,7,1234,16,98,2,66,13,9,1,77,20,404,23,279,1258,56,123
1784,5,127,541,49,34,13,3,32,30,61,98,168,70,96,4,4,70,7,24,99,7,1238,16,104,2,70,13,10,1,77,20,405,23,283,1275,58,125
1785,5,132,546,50,34,13,3,32,32,62,99,174,74,105,4,5,73,9,26,99,7,1242,16,109,2,72,13,11,1,78,21,410,23,289,1287,60,127
1786,5,132,560,50,34,13,3,33,32,64,99,177,76,110,4,6,74,11,29,104,7,1251,16,110,2,72,13,11,1,79,21,414,24,294,1304,67,131
1787,5,135,567,50,34,13,4,34,33,64,99,179,77,118,4,6,77,14,35,108,7,1256,17,110,3,75,13,13,1,79,22,416,24,298,1332,69,137
1788,5,139,576,51,34,13,4,37,33,66,100,182,77,125,4,6,82,17,46,110,7,1262,17,110,3,83,14,13,1,79,26,418,25,303,1359,75,140
1789,5,140,584,52,35,15,4,39,35,66,102,184,78,130,4,6,86,20,52,114,8,1268,18,111,3,90,15,14,1,80,28,427,25,308,1386,82,144
1790,5,142,591,55,35,15,4,40,35,68,105,185,84,134,4,7,90,20,53,118,8,1273,18,111,3,97,15,15,1,80,30,430,25,314,1413,89,150
1791,5,142,597,56,36,15,5,40,35,70,106,190,90,140,4,8,92,23,55,118,8,1276,18,115,3,100,16,15,1,81,30,436,25,319,1445,94,151
1792,5,144,606,57,37,16,5,40,35,70,109,192,93,145,4,8,98,26,59,123,8,1281,18,117,3,105,16,16,1,82,33,444,25,328,1477,105,155
1793,5,149,611,59,37,16,5,43,36,71,109,194,95,147,6,8,101,28,59,125,8,1292,18,117,3,109,17,16,1,83,33,449,26,333,1511,114,161
1794,5,154,619,64,41,16,5,44,37,74,110,199,96,150,6,8,102,31,60,133,8,1300,18,119,3,119,18,18,1,85,33,454,26,336,1566,132,166
1795,5,155,630,67,42,17,5,44,38,81,112,205,98,156,6,8,103,32,60,137,8,1313,18,121,3,125,20,19,1,85,33,462,26,342,1617,153,171
1796,5,155,637,67,45,17,5,48,38,84,115,209,99,163,6,8,107,34,60,143,8,1321,18,124,3,136,21,20,1,86,35,466,26,351,1657,169,176
1797,5,156,643,69,49,18,5,49,41,86,118,217,101,167,6,8,112,41,63,146,8,1326,18,125,4,145,21,20,1,86,36,469,26,357,1685,198,180
1798,5,156,653,73,50,18,7,49,41,88,121,224,102,170,6,9,116,49,64,147,8,1333,18,126,4,156,22,20,1,86,36,476,26,365,1722,225,189
1799,5,159,664,74,50,18,7,50,43,90,124,226,104,176,6,9,118,56,65,153,8,1342,18,127,4,164,23,20,2,88,37,483,26,371,1768,240,200
1800,6,173,698,82,50,18,8,52,47,103,134,235,109,190,6,9,119,58,67,166,8,1354,19,131,5,179,25,51,2,91,39,530,28,392,1871,257,224
1801,6,174,708,85,50,18,9,54,50,105,135,237,109,192,6,9,120,58,67,171,8,1362,19,133,5,181,25,53,2,92,44,539,29,399,1899,267,231
1802,7,179,711,87,50,19,18,54,50,105,135,237,114,195,7,9,122,59,68,175,8,1372,19,135,5,188,25,58,2,95,45,551,29,402,1930,274,233
1803,7,182,721,90,50,19,19,57,51,105,135,237,114,197,7,9,125,59,68,177,8,1379,19,137,5,194,25,59,3,95,47,560,29,412,1970,277,237
1804,7,184,728,91,50,20,21,57,52,106,136,239,115,198,7,9,126,60,69,179,8,1390,19,138,5,195,25,59,3,96,49,565,29,420,2008,281,238
1805,7,186,734,94,50,20,22,59,54,107,137,244,118,199,8,9,126,60,69,183,8,1394,19,139,6,198,25,61,3,96,49,574,30,424,2056,290,242
1806,7,188,749,94,51,21,22,61,55,110,138,249,118,201,8,10,127,60,69,186,8,1407,19,140,7,200,25,62,3,98,53,581,31,436,2112,299,242
1807,7,197,762,94,51,21,22,63,55,110,139,253,120,201,8,10,127,61,71,188,8,1409,20,143,8,202,26,69,3,102,55,584,31,440,2156,311,246
1808,7,199,774,95,52,21,22,64,56,111,141,259,121,201,8,10,129,62,73,189,9,1413,20,145,8,208,26,73,4,103,58,592,31,447,2209,313,249
1809,7,201,777,97,52,21,22,64,57,112,142,263,123,201,8,10,129,62,75,190,9,1418,21,147,8,211,26,75,4,105,61,595,31,456,2254,318,253
1810,7,203,786,98,52,22,22,64,58,112,144,267,132,202,8,10,130,62,75,195,9,1424,21,149,8,217,26,79,4,107,63,602,31,470,2396,327,259
1811,7,203,796,101,53,22,22,66,59,112,146,270,143,202,8,10,130,63,76,199,9,1431,21,151,9,222,27,82,4,108,64,608,31,474,2452,335,263
1812,7,208,804,101,53,22,22,66,59,113,146,273,146,203,8,10,131,64,77,200,9,1435,22,152,9,228,27,85,4,108,66,618,31,485,2479,345,267
1813,7,211,812,102,53,22,22,66,60,115,146,277,148,203,8,10,132,64,77,204,9,1442,22,155,9,233,29,91,4,111,66,627,31,492,2527,359,269
